"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPUSD2",489.354345755585,-0.0132583045979681,0.149544510986778,-0.0886579153623388,0.92935377944818,0.97715294101243
"LINC02384",6.6711009570507,-0.110823461691576,1.25161661920597,-0.0885442554780737,0.929444111657417,0.977210881238901
"APC",1129.88930233698,0.00982067371606532,0.111119373755914,0.0883794912094946,0.929575061146825,0.977284461671714
"ATXN7L1",304.409558605287,0.0125777061611723,0.14240542616088,0.0883232226485723,0.929619782076825,0.977284461671714
"RDH13",343.028744747498,-0.0125726443690803,0.142278345435485,-0.0883665348412504,0.929585358544148,0.977284461671714
"ENSG00000288963",13.4302017528151,0.066960071942315,0.758551443105222,0.088273606953018,0.929659215650158,0.977288881782222
"C1orf100",4.50876478971687,-0.112175001032304,1.27727358679446,-0.0878237851248663,0.930016733009828,0.977627669209005
"ENSG00000243230",18.1907201598495,0.054185772776972,0.617562452970141,0.0877413652924781,0.930082241637169,0.977659484871991
"RNVU1-7",3759.0991670444,0.0594137862740302,0.678740626810605,0.0875353322420303,0.930246002138136,0.977736992350089
"ENSG00000232891",6.14345104394618,0.104545356503497,1.19512429461985,0.0874765553458616,0.930292720106747,0.977736992350089
"TSGA10IP",12.3045648761666,0.0774553954902606,0.88580901025681,0.087440288587497,0.930321546336665,0.977736992350089
"ENSG00000261673",7.10181587359407,-0.110161197021221,1.26003805435807,-0.0874268809899901,0.930332203239715,0.977736992350089
"BMP2KL",10.0152147618096,0.0771573280172033,0.88180748843409,0.0874990619032041,0.930274831065703,0.977736992350089
"ANGPTL7",42.8594894386799,-0.0317537607180145,0.363772678259157,-0.0872901199451615,0.930440907185952,0.977814191243152
"RNU1-3",3892.58635479717,0.0581129120643465,0.667892829767695,0.0870093366394714,0.930664090690682,0.977931327571567
"MTF2",1870.29399675409,-0.00887808017590563,0.102022559882611,-0.0870207548812825,0.930655014677007,0.977931327571567
"ENSG00000271996",9.1995740166292,-0.0833441901100999,0.958174154953285,-0.0869822982380101,0.930685582730877,0.977931327571567
"MSL3P1",14.9111738591251,0.0651648994289641,0.749258734404368,0.0869724921935915,0.930693377283333,0.977931327571567
"ATE1",799.817859425394,0.00989280031047085,0.113835521735946,0.0869043349528304,0.930747553765352,0.977951211612932
"KRCC1",308.612753312097,0.0145054687660904,0.167861104155494,0.0864135193144777,0.931137700272479,0.978064783917411
