"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BCLAF1",4156.61658161537,0.522769776240738,0.0965211413206253,5.41611681221416,6.0907317629519e-08,3.32663043601276e-05
"DIPK1B",354.69488158084,-0.81019424108094,0.150016391869535,-5.40070475622121,6.63795970572813e-08,3.45529509682098e-05
"PRKAA1",694.406381874659,0.694090334613502,0.128888482966687,5.38520059075332,7.23639003752702e-08,3.56715679938113e-05
"PPP2R3B",5667.21735795924,-0.627631695562269,0.116665034525636,-5.37977550955384,7.45787789188232e-08,3.56715679938113e-05
"ARHGAP4",2461.75828105863,-0.557987862395321,0.103779215741118,-5.37668220375884,7.58709164876946e-08,3.56715679938113e-05
"ZNF853",303.722824093266,-0.916857371821442,0.170773868071395,-5.36883881694436,7.92452020469977e-08,3.60937131198435e-05
"LTBP4",2431.01731395117,-0.711563551455138,0.134203707087018,-5.3021154698339,1.14468397042841e-07,5.05568753605883e-05
"CNPY3",1651.93632806216,-0.440383134350575,0.0831972259025062,-5.29324300868676,1.20166068322986e-07,5.15123660531626e-05
"FBLN2",1653.22886178314,-0.710240848281618,0.134460631298797,-5.28214720860061,1.27678538916297e-07,5.16920751306951e-05
"MAFK",4044.24005639499,-0.661926779264691,0.125309249969684,-5.28234571210689,1.27540233807296e-07,5.16920751306951e-05
"INTS1",12814.6048565377,-0.648600449850892,0.12324152999984,-5.26283996840785,1.418470398159e-07,5.27044019803244e-05
"SLC29A4",739.311555989847,-0.901948666455441,0.171497549105617,-5.25925105728465,1.44643298745316e-07,5.27044019803244e-05
"BRCA2",1654.71715573609,0.641390220202794,0.121811818018031,5.26541866494313,1.39870234772117e-07,5.27044019803244e-05
"FCGBP",1383.92998626953,-0.79045734684645,0.150190475133957,-5.263032466882,1.41698543721392e-07,5.27044019803244e-05
"P3H3",423.477607443672,-0.8874787454028,0.169257907428355,-5.24335175169561,1.57685512682079e-07,5.60552767644219e-05
"PFKL",3983.69998596202,-0.67169605158656,0.128278020127681,-5.23625209461443,1.63870093034652e-07,5.68668239519061e-05
"MACROD1",1246.11197266996,-0.691526810830693,0.132447601520424,-5.22113502164141,1.77829820755208e-07,6.02425192254313e-05
"MATK",283.485357064856,-0.975392382603144,0.186964957462491,-5.21697967277547,1.81864208982434e-07,6.02425192254313e-05
"RIF1",3860.9936433515,0.546670934105259,0.105160150714352,5.19846092261879,2.0094535646356e-07,6.17849761853064e-05
