"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRK3",8730.06112733033,0.138791763780442,0.0801188492602965,1.73232348020282,0.0832159836413963,0.663349540969685
"PITPNB",1291.1430862189,0.177166825714503,0.102124170642568,1.73481776742729,0.0827730881199054,0.663349540969685
"RAC2",3054.75292743384,-0.199203283901676,0.112961074181153,-1.76346839250323,0.0778215236250393,0.663349540969685
"SH3BP1",139.162351385101,0.393853048644008,0.225212589681915,1.74880564714556,0.0803246203300536,0.663349540969685
"RPL6P28",21.1083894892093,-1.14046384581517,0.648216951974181,-1.75938602398752,0.0785119641390408,0.663349540969685
"ENSG00000288871",9.52191494866437,-1.9654883952454,1.13343926333993,-1.73409238484791,0.0829016924776405,0.663349540969685
"FAM3C2P",67.1840605440482,0.624895508396058,0.355904818999287,1.75579389498884,0.079123607200377,0.663349540969685
"BCOR",4635.90051459916,-0.140503974593777,0.0802154279032642,-1.75158293443523,0.0798455491355564,0.663349540969685
"RRM2P3",5.29323157301893,-2.49549966630544,1.42975195215206,-1.74540742018168,0.0809139749703794,0.663349540969685
"KDM6A",1223.33041668098,-0.185216661749253,0.105317486290637,-1.75865061228411,0.078636870763754,0.663349540969685
"PFKFB1",43.7532858544583,-0.631034575501093,0.361015746104785,-1.74794197291864,0.080474075856558,0.663349540969685
"ZNF711",728.152921296153,0.214550149324278,0.123622476577897,1.73552702763632,0.082647498509284,0.663349540969685
"AMMECR1-IT1",3.07559601854624,3.06403693151295,1.74345706505794,1.75744903211087,0.0788413020611614,0.663349540969685
"SH2D1A",2811.74873486638,0.185363846830937,0.105819747839521,1.75169427838787,0.0798263912611468,0.663349540969685
"PLAC1",4.68233345341957,2.74731116690285,1.56557633680769,1.75482415153566,0.0792893911447332,0.663349540969685
"ENSG00000227083",7.32073178390771,1.76742468206686,1.02046537400152,1.73197908238309,0.083277286842908,0.663349540969685
"FTH1P8",30.8725379202054,-0.778277241496065,0.443767329184222,-1.75379571751434,0.0794655171402207,0.663349540969685
"HCFC1",17916.4690970663,-0.18337406545485,0.104065009944305,-1.76211068016993,0.0780505991583706,0.663349540969685
"ENSG00000227094",2.43724994855098,3.54582188472293,2.05356408142474,1.72666726925945,0.0842274371355031,0.663361413297156
"RPEP2",4.86233564576296,2.31987036849327,1.34368347033859,1.72650063776456,0.084257384679933,0.663412583522211
"RNU2-17P",3.38027076568781,-2.49915860501186,1.44906842262603,-1.72466569969335,0.0845877358696851,0.663502041528358
"EXOC8",605.295173065083,0.241979945476563,0.140275021456471,1.72503944725221,0.0845203637652172,0.663502041528358
"ALKAL2",42.7557347749898,0.833817301157544,0.483155125237215,1.72577554827379,0.0843878004287605,0.663502041528358
"NPHP1",33.300999004405,0.872689226298388,0.506054703199681,1.72449583173628,0.0846183707933108,0.663502041528358
"STX18",557.585577519523,0.183066708066082,0.10621217255236,1.72359442111811,0.0847810863792133,0.663502041528358
"ENSG00000250057",6.03300079988096,-2.01164492554472,1.16670411697496,-1.72421173138613,0.0846696270756815,0.663502041528358
"GALNT7",631.519772140008,0.254582621923148,0.147609185022339,1.7247071846147,0.084580255613761,0.663502041528358
"DNPH1",1153.47520617925,-0.28047119604551,0.162726492050906,-1.723574277984,0.0847847253490638,0.663502041528358
"ENSG00000200113",9.60458416711074,1.57681618631807,0.914847598751198,1.72358345638168,0.0847830672045132,0.663502041528358
"ENSG00000229064",2.91564775248272,-3.51580348677277,2.03811138435163,-1.72503010079168,0.0845220480379871,0.663502041528358
"EBF2",100.399202273996,0.456507557880712,0.264829455835876,1.72377939017337,0.0847476765909748,0.663502041528358
"MIR4473",2.68839809198401,3.42557460762532,1.9870007993974,1.72399256641678,0.0847091851280141,0.663502041528358
"UBAP1",671.629495707907,0.199992561484379,0.115929136002931,1.72512768040748,0.0845044651056875,0.663502041528358
"ITGB1-DT",2.90603899685603,3.13106995201775,1.81455386507311,1.72553155477234,0.08443172220126,0.663502041528358
"LIPA",736.008739419544,0.245343681966756,0.142269887846492,1.72449480125745,0.0846185566629298,0.663502041528358
"ENSG00000260646",20.1357936627019,1.0743680343796,0.623242747105168,1.72383559916231,0.0847375260277122,0.663502041528358
"ZNF263",626.260914579252,-0.200762200338962,0.116366885790581,-1.72525198191059,0.0844820714259856,0.663502041528358
"RPL23AP72",4.22223396117981,2.19975657178602,1.2747206882653,1.72567731271355,0.0844054817902586,0.663502041528358
"SEPTIN14P19",6.1139263835321,2.25210776944937,1.30459036684535,1.72629495563058,0.0842943624126402,0.663502041528358
"POLD1",3491.14200353053,-0.210564776922481,0.122081842746813,-1.72478373675252,0.0845664537002254,0.663502041528358
"MAFB",72.886042334243,-0.686100107146689,0.397899941251066,-1.72430311245956,0.0846531377176918,0.663502041528358
"NDUFA1",519.014305750412,0.270466674086774,0.156768019670413,1.7252668921595,0.0844793855755646,0.663502041528358
"GRSF1",2436.55401127548,0.136071991421388,0.0789669377578141,1.72315142621727,0.0848611450544185,0.663916425218335
